1259645978,11/10/09,423,100,60,,,,,,,,,,,160,2,0.662,18,1,1,1,21,34.43,2313,hillslope,0.04,6.98,330,8.3,,1,300,0.67,0.439,0.023,0.023,0.023,0,0.674,0.019,47.2,1.92,,9.81,0.67,10,,0.962
1259902296,9/13/09,422,14,21,3.5,12,,,,,,,,,51,4,1.247,19,0,0,0,19,34.4259,2313,hillslope,0.02,7.76,290,17.8,153,0.99,309,0.72,0.889,0,0,0,0,0,0,13.91,22.13,,2.74,5.15,0.53,,1.185
1259994597,9/12/09,421,16,25,8,60,28,,,,,,,,137,5,1.413,21,1,0,0,22,34.4219,2348,hillslope,0.1,7.62,300,10.5,158,0.78,324,0.8,0.593,0.001,0,0,0,0.008,0,47.86,18.53,,10.22,2.09,0.25,,1.023
1260040414,11/2/09,460,220,28,415,16,644,,,,,,,,1323,5,1.147,14,10,0,1,25,36.6837,1328,hanging garden,1,8.1,2600,13.9,,0.96,333,0.85,0.282,0.285,0,0.025,0,0.989,0.029,81.96,252.89,33.71,,,4.69,,0.869
1260756476,9/19/09,425,24,120,144,280,,,,,,,,,568,4,1.159,19,0,2,1,22,34.4775,2226,helocrene,,,,,,0.98,64,0.64,0.857,0,0.028,0.087,0,0.428,0,85.12,283.44,,115.12,2.8,,,0.99
1261928167,9/20/09,439,30,100,,,,,,,,,,,130,2,0.54,14,0,1,2,17,34.4336,2312,hillslope,0.07,5.49,306,8.4,170,0.81,19,0.89,0.85,0,0.039,0.046,0,0.366,0,23,12.51,0,70.02,5.02,,,1.003
1262650726,11/2/09,476,12,64,90,,,,,,,,,,166,3,0.889,14,7,0,0,21,36.6838,1345,hanging garden,0.1,,,,,0.47,228,0.27,0.441,0.174,0,0,0,0.63,0.004,3.85,13.03,16.4,37.98,,,,1.142
1275270674,5/29/10,505,688,980,,,,,,,,,,,1668,2,0.835,18,5,2,1,26,33.6271,1792,helocrene,0.38,7.4,472,15.1,228,0.98,170,0.06,0.792,0.046,0.001,0,0,0.474,0.071,65.28,773.87,0.1,481.92,,0.69,,0.835
1278719618,6/28/10,531,91,120,,,,,,,,,,,211,2,0.684,9,0,0,0,9,33.9419,2785,hillslope,,7.74,109,15.4,,1,80,0.56,0.528,0,0,0,0.329,0.694,0.004,1.29,4.8,,104.13,0.01,,,0.243
1280175334,7/26/10,564,5,33,,,,,,,,,,,38,2,0.389,12,9,1,1,23,49.3196,1434,hillslope,0.38,6.79,207,3.8,165,1,255,0.42,0.075,0.206,0.017,0.637,0,1.202,0.587,0.36,0.67,,1.66,0.03,0.07,0.03,1.109
1280249242,7/27/10,565,140,200,200,,,,,,,,,,540,3,1.086,48,7,0,0,55,49.3141,1509,rheocrene,,,,,,0.99,195,0.08,0.263,0.289,0,0,0,0.97,0.072,6.16,11.28,7.9,54.2,51.19,,11,1.432
1280415237,7/27/10,566,2,15,75,,,,,,,,,,92,3,0.545,10,6,0,3,19,49.3148,1468,hillslope,0.01,6.66,203,7.7,152,0.99,195,0.08,0.111,0.104,0,0.698,0.008,0.917,0.05,,0.76,,7.57,1.54,0.04,0.32,0.831
1280496748,7/29/10,571,56,488,100,152,132,,,,,,,,928,5,1.321,35,4,1,0,40,49.2276,2013,hillslope,0.39,8.18,155,3.8,44,0.99,30,0.83,0.462,0.485,0.001,0,0,1.101,0.572,115.78,59.33,0.1,50.7,75.88,20.73,17.63,1.616
1280515467,7/30/10,574,4,51,11,,,,,,,,,,66,3,0.668,30,8,3,2,43,49.485,1638,hillslope,0.01,7.44,127,7.9,55,0.98,245,0.36,0.714,0.447,0.289,0.137,0,1.256,0.005,1.44,13.56,,12.55,9.34,,7.65,1.46
1282756402,8/19/10,590,160,160,66,,,,,,,,,,386,3,1.032,30,1,1,0,32,34.4653,2247,helocrene,9.26,8.73,313,14.14,,0.87,269,0.49,0.651,0.002,0.334,0,0,0.673,0.003,32.66,83.53,5.6,24.12,85.26,9.6,,1.452
1282760502,8/19/10,591,54,6,165,24,27,,,,,,,,276,5,1.15,31,4,1,1,37,34.4737,2230,helocrene,0.04,9.28,103,15.78,,1,14,0.92,0.845,0.197,0.016,0.144,0,0.875,0.004,128.55,38.95,,55.77,7.21,2.37,,1.124
1282842998,8/21/10,594,26.26,33,10,16,,,,,,,,,85,4,1.295,26,3,0,2,31,34.4832,2155,rheocrene,0.21,9.39,205,10.14,,0.93,269,0.49,0.563,0.055,0,0.61,0,0.939,0.032,25,8.33,0.33,8.49,5.55,0.26,,1.263
1288635545,10/28/10,608,48,7.5,42,,,,,,,,,,98,3,0.909,8,8,3,1,20,36.3713,2290,hillslope,,7.23,820,7.2,290,0.98,322,0.79,0.572,0.264,0.095,0.025,0,0.999,0.001,27.85,6.98,,,18.38,2.55,,1.114
1288894441,9/27/10,639,10,350,,,,,,,,,,,360,2,0.127,16,2,1,1,20,35.0564,2012,helocrene,,,,,,1,0,1,0.264,0.331,0.039,0.068,0,1.109,0,4.95,2,,24.54,63.2,0.2,,0.869
1290097292,7/12/05,271,20,1000,1425,,,,,,,,,,2445,3,0.72,15,11,4,0,30,36.6022,2150,hanging garden,13.41,7.46,,9.5,,0.77,238,0.32,0.211,0.355,0.277,0,0.068,1.385,0.041,50.14,404.64,,55.93,2.85,,2,0.708
1290532836,8/19/10,713,1,4,8,32,135,,,,,,,,180,5,0.775,29,3,1,1,34,34.4606,2192,hillslope,0.02,8.94,176,9.92,,0.98,254,0.41,0.653,0.049,0.013,0.455,0,0.917,0.01,9.03,10.51,0.01,25.66,70.7,0.08,,1.058
1290623270,9/16/10,716,96,119,,,,,,,,,,,215,2,0.687,10,5,6,6,27,34.3199,1605,hillslope,0.42,,440,20,,1,4,0.98,0.146,0.182,0.27,0.272,0.388,1.554,0,7.96,3.34,0.01,20.01,,,,0.876
1291677445,8/9/10,331,1,13,8,40,40,40,40,,,,,,182,7,1.686,26,1,0,0,27,36.3891,2682,hillslope,0.24,,,,,0.97,78,0.57,0.912,0,0,0,0,0.203,0.048,28.16,8.11,0.14,122.53,5.35,,,0.787
1292278918,7/15/05,708,113,,,,,,,,,,,,113,1,0,6,3,1,1,11,36.4952,2260,hillslope,,7.97,,17.6,,0,173,0.04,0.982,0.12,0.02,0.02,0,0.508,0,107.35,3.5,0.01,0.12,,,,0.15
1293831402,8/30/10,792,314,540,402,,,,,,,,,,1256,3,1.074,47,3,1,1,52,35.205,2210,hillslope,,,,,,1,299,0.66,0.43,0.044,0.053,0.045,0.245,1.386,0.08,121.92,41.22,,166.11,75.45,,135,1.517
1295893579,7/28/10,695,56,18,,,,,,,,,,,74,2,0.555,9,5,0,3,17,36.36720408,2316,rheocrene,0.42,7.67,402,6.53,,0,328,0.82,0.049,0.97,0,0.07,0,0.809,0.232,,1.11,,2.49,,,,0.618
1296164775,7/30/10,699,18,28,100,50,2,54,60,,,,,,312,7,1.692,19,4,1,3,27,36.395,2443,hillslope,0.39,7.36,534,8.07,,0,168,0.07,0.68,0.024,0,0.083,0.006,0.689,0.042,84.69,,,121.36,5.36,0.78,,0.8
1296514176,7/29/10,352,2,5,40,,,,,,,,,,47,3,0.51,11,3,0,1,15,36.3773,2412,hillslope,0.06,7.75,522,9.23,,0.93,126,0.3,0.539,0.045,0,0.034,0,0.482,0.001,6.43,,,17.62,1.26,0.04,,0.759
1297811702,8/8/10,802,130,100,,,,,,,,,,,230,2,0.685,29,2,0,0,31,35.2638,2292,rheocrene,,6.68,388,14.33,,0,169,0.06,0.295,0.307,0,0,0,1.02,0.113,51.3,0.5,,7,9.01,,,0.75
1298504657,7/28/10,312,12,8,68,,,,,,,,,,88,3,0.689,9,2,0,2,13,36.3787,2398,hillslope,0.15,7.5,425,8.9,,0.99,173,0.04,0.272,0.577,0,0.876,0.004,1.08,0.027,19.44,2.04,,1.78,0.68,,,0.673
1298994777,7/30/10,701,22,75,88,18,,,,,,,,,203,4,1.186,23,3,1,1,28,36.4,2452,helocrene,0.09,7.16,599,6.7,,0,280,0.56,0.901,0.015,0.002,0.008,0,0.177,0.004,37.38,2.97,,132.16,10.46,,,0.79
1303401107,7/15/05,723,5.5,2,33.3,1.5,,,,,,,,,42,4,0.716,3,3,1,0,7,36.4959,2345,hanging garden,0.26,8.05,,11.5,,0.07,,,0.695,0.166,0.246,0,0,1.061,0.056,28.34,,,,0.03,,,0.009
1305733932,5/16/11,604,75,130,5,240,,,,,,,,,450,4,1.043,16,9,0,0,25,36.7117,1613,hanging garden,0,8.28,1497,13.53,148,0.41,198,0.1,0.075,0.112,0,0,0,0.847,0.011,,0.13,10.4,22.5,0.51,,,0.716
1305841225,5/18/11,605,336,408,224,230,,,,,,,,,1198,4,1.354,19,4,0,0,23,36.7169,1545,hillslope,0.01,8.44,2000,13.2,160,0.98,313,0.74,0.621,0.004,0,0,0.29,0.662,0.001,35.9,50.4,21.76,29.69,373.6,41.4,,1.139
1306171535,5/20/11,778,53,67,45,,,,,,,,,,165,3,1.085,16,2,0,1,19,36.5413,1765,hanging garden,0.02,8.46,540,12.13,199,0.72,148,0.18,0.487,0.038,0,0.176,0,0.95,0.049,8.99,4.11,,66.08,1.23,,,0.622
1310051211,6/27/11,829,40,15,,,,,,,,,,,55,2,0.586,2,0,0,0,2,36.624,2174,hanging garden,0.03,7.73,326,8.8,320,0,348,0.93,0,0,0,0,0,0.04,0.03,,0,,,0,,,0.693
1314901810,8/29/11,640,100,75,190,355,,,,,,,,,720,4,1.21,38,7,3,2,50,35.1339,1980,rheocrene,,,,,,1,219,0.22,0.352,0.175,0.146,0.064,0,1.477,0.159,25.73,28.83,9,70.52,7.01,,,1.306
1314979559,8/23/11,852,32,7,8.5,254,,,,,,,,,302,4,0.57,6,10,2,1,19,35.5944,1213,rheocrene,0.03,7.86,611,,,0.96,308,0.71,0.02,0.923,0.107,0.126,0,0.91,0.081,2.2,2.56,,1.14,,0.03,,1.071
1314984420,8/23/11,853,4,41,4,14,277,,,,,,,,340,5,0.658,13,17,2,0,32,35.5589,1382,hillslope,0.07,7.8,608,19.4,,0.92,15,0.92,0.728,0.344,0.033,0,0,0.78,0.008,11.44,41.97,41.55,151.95,0.55,,,1.056
1315083557,6/30/11,854,4,73,343,,,,,,,,,,420,3,0.514,10,8,3,1,22,35.6698,1215,rheocrene,1.5,8.23,643,,,0.93,78,0.57,0.071,0.399,0.368,0.297,0.105,1.552,0.053,15.04,10.29,0.29,0.11,,4.05,,1.049
1315503607,8/21/11,855,9,25,201.6,,,,,,,,,,236,3,0.496,25,4,2,0,31,35.1172,2092,hillslope,0.01,,,9.44,,0.99,79,0.56,0.921,0.121,0.098,0,0.007,0.69,0.007,134.76,12.99,0.54,66.11,2.02,,,0.885
1315863463,8/16/11,850,2.5,11.5,10.25,27.5,,,,,,,,,52,4,1.137,27,6,2,2,37,49.0218,1673,hillslope,1.19,8.31,376,4.3,120,0.97,85,0.53,0.513,0.039,0.009,0.007,0,0.911,0.411,12.62,8.84,,5.07,0,0,0,1.039
1315925302,8/14/11,839,196,126,17.5,,,,,,,,,,340,3,0.838,31,10,0,0,41,49.1166,1368,helocrene,0.02,,,,,1,170,0.06,0.552,0.088,0,0,0,0.401,0,25.97,9.02,,20.56,0.28,,,1.045
1315937430,8/12/11,837,20,40,40,,,,,,,,,,100,3,1.055,32,4,0,0,36,49.4713,1191,rheocrene,0.01,7.61,1002,10,580,0.67,339,0.88,0.741,0.019,0,0,0,0.151,0.004,1.2,4.83,,34.54,1.33,1,,0.716
1316197697,8/12/11,845,44,14,696,,,,,,,,,,754,3,0.314,43,4,0,0,47,49.4738,1174,hanging garden,0.38,7.44,792,6.3,470,0.56,305,0.69,0.908,0.001,0,0,0.005,0.578,0.284,245.02,88.86,6.96,328.77,0.06,13.92,,1.112
1316823262,6/8/11,827,75,400,,,,,,,,,,,475,2,0.436,22,6,1,1,30,35.2327,2154,helocrene,0.1,10.25,349,14.5,89,1,209,0.16,0.844,0.073,0.017,0.017,0,0.554,0.025,208.5,35.44,0.04,156.82,0.16,,,0.926
1317054862,8/14/11,858,3,40,8,,,,,,,,,,51,3,0.648,4,5,0,0,9,36.5812,1372,rheocrene,0.02,,,,,0,258,0.43,0.094,0.278,0,0,0,0.654,0.008,2,0.44,,0.16,2.18,,,1.056
1317245756,8/12/11,864,15,135,300,,,,,,,,,,450,3,0.745,8,8,0,0,16,36.343,536,rheocrene,0.05,,,,,0,238,0.32,0.01,0.041,0,0,0.008,0.903,0.121,2.71,0.09,,0.06,0.03,1.41,,0.831
1318430261,8/11/11,869,1.5,45,12,100,,,,,,,,,159,4,0.888,6,2,0,2,10,36.2564,461,hillslope,0.1,,,,,0,168,0.07,0.909,0.06,0,0.899,0,0.812,0,121.43,22.4,,0.27,,,,0.445
1321303919,8/13/11,842,868,564,396,,,,,,,,,,1828,3,1.048,41,4,0,0,45,49.0951,1241,rheocrene,0.1,7.16,699,14.6,520,0.96,181,0.01,0.69,0.202,0,0,0,0.535,0,429.17,442.89,1.13,357.52,30.9,,,1.189
1321886950,8/13/11,847,408,10,72,,,,,,,,,,490,3,0.514,51,6,0,0,57,49.0951,1237,hillslope,0.06,7.54,605,8.5,440,1,181,0.01,0.927,0.005,0,0,0,0.049,0.002,322.38,40.59,0.48,53.9,0.07,0.01,0.04,0.701
1322520224,8/13/11,843,205,,,,,,,,,,,,205,1,0,25,1,0,0,26,49.0266,1282,helocrene,0.02,7.43,1874,21,950,1,156,0.13,0.904,0.02,0,0,0,0.104,0,134.6,6.23,,42.19,2.11,,0.1,0.738
1323101617,8/15/11,841,2.5,14,5.8,,,,,,,,,,22,3,0.888,26,7,0,1,34,49.0635,1521,hillslope,0.75,7.37,532,5,380,0.97,251,0.39,0.356,0.188,0,0.031,0,0.867,0.005,0.13,5.69,,1.42,0.28,,0.42,0.886
1323702321,8/16/11,851,800,240,96,,,,,,,,,,1136,3,0.784,40,6,1,0,47,49.1331,1320,hillslope,,7.48,440,9.1,,1,45,0.75,0.794,0.323,0.018,0,0,1.06,0.352,463.34,281.75,,109.04,3.7,4,,1.009
1324075473,11/3/11,883,1581.25,5475,3725,43.75,,,,,,,,,10825,4,1.015,20,2,0,0,22,34.817,1355,helocrene,1.79,7.58,300,20.56,180,1,79,0.56,0.68,0.052,0,0,0.2,0.722,0,2052.63,3573.53,,943.88,10.95,745,,1.213
1327594109,9/8/11,1172,8,12.1,25,,,,,,,,,,45,3,0.987,3,2,0,0,5,36.2761,2437,hanging garden,,,,,,0,223,0.24,0.012,0.056,0,0,0.005,0.819,0.169,,0.5,,,0.02,,0,0.163
1328905744,7/24/11,1201,500,90,,,,,,,,,,,590,2,0.427,9,5,2,2,18,,,hillslope,,,,,,0,180,0,0.595,0.32,0.23,0.18,0,1.388,0.05,250,,,16.5,26,,5,0.588
1336234787,4/11/12,1352,574,12,,,,,,,,,,,586,2,0.1,13,9,0,0,22,36.3889,622,hanging garden,,,,,,1,174,0.03,0.261,0.072,0,0,0,0.946,0.105,1.72,25.26,,116.96,9.21,,,0.723
1337360100,5/11/12,1359,4,30,133,,,,,,,,,,167,3,0.579,19,4,0,0,23,35.0918,2050,rheocrene,0,8.58,94,20.9,80,0.98,264,0.47,0.213,0.151,0,0,0.044,1.22,0.066,3.53,0.15,,21.11,8.1,,2.66,1.093
1337439599,5/8/12,765,114,560,,,,,,,,,,,674,2,0.455,19,3,1,1,24,35.0929,2036,rheocrene,0.21,7.38,95,10.8,,0.97,141,0.22,0.705,0.076,0.06,0.043,0.01,0.866,0.022,22.6,124.38,16.8,194.45,116.07,,0.56,1.332
1337452832,5/7/12,757,12,24,15000,,,,,,,,,,15036,3,0.018,14,1,0,0,15,35.1487,2159,helocrene,0.19,7,65,7.3,32,1,31,0.83,0.866,0.01,0,0,0,0.073,0.001,9007.68,1545.48,,1560.02,450,,450,0.995
1337459888,5/11/12,779,7,70,,,,,,,,,,,77,2,0.305,10,4,1,0,15,35.0912,2041,rheocrene,0.03,6.62,75,14.6,40,1,224,0.24,0.236,0.255,0.018,0,0.027,1.198,0.055,,0.77,5.6,3.15,8.61,,,1.155
1337463882,5/10/12,579,66,207,,,,,,,,,,,273,2,0.553,20,5,1,0,26,35.0876,2016,rheocrene,0.13,7.77,160,14.3,40,0.96,209,0.16,0.285,0.124,0.035,0,0,0.96,0.016,13.29,2.28,2.07,44.51,13.07,,2.48,1.231
1337472316,5/10/12,756,6,8,25,,,,,,,,,,39,3,0.898,12,6,2,0,20,35.1242,2212,hillslope,,,,,,0.87,219,0.22,0.24,0.249,0.077,0,0,1.263,0.093,,0.7,3.75,2.44,2.24,,,1.26
1337612448,5/12/12,588,1,530,60,,,,,,,,,,591,3,0.341,15,0,0,0,15,35.1747,2046,helocrene,0.29,6.68,77,10.1,,1,99,0.45,0.088,0,0,0,0.053,0.751,0.003,41.39,0.12,0.06,3.66,6.01,0.6,,0.69
1338762509,5/29/12,1360,43,32,125,11,,,,,,,,,211,4,1.074,18,3,0,0,21,36.2969,1600,rheocrene,0.24,7.37,574,16.7,420,0.9,172,0.04,0.097,0.353,0,0,0.012,0.797,0.025,6.39,0.67,0.63,2.58,2.54,2.88,4.72,1.719
1338942657,6/1/12,1365,41,60,,,,,,,,,,,101,2,0.675,4,3,0,0,7,36.4863,1892,hanging garden,0.01,7.97,387,19.5,26,0.88,352,0.96,0.003,0.146,0,0,0,0.096,0,,0.06,,0.23,,,,0.513
1339688063,6/13/12,373,500,516,1108,146,50,,,,,,,,2320,5,1.275,39,2,2,0,43,36.5861,2195,hillslope,0.15,7.44,469,15.4,330,0.79,157,0.13,0.438,0.038,0.083,0,0,0.684,0.002,15.69,189.6,3.84,709.66,66.59,31.03,,0.935
1339954972,6/17/12,675,120,,,,,,,,,,,,120,1,0,2,1,0,0,3,36.41,2538,hanging garden,,,,,,0.88,99,0.45,0.001,0.01,0,0,0,0.371,0,,0.13,,,,,,0
1340128114,6/16/12,585,1.3,7.5,85,,,,,,,,,,94,3,0.351,10,3,1,0,14,36.6773,2054,hillslope,0.01,7.88,354,12.1,310,0.55,249,0.38,0.726,0.76,0.032,0,0,0.78,0,6.56,3.32,25.58,31.68,0.01,,,1.099
1340136531,6/14/12,308,6,10,20,,,,,,,,,,36,3,0.981,3,3,1,0,7,36.5233,1828,hanging garden,0,8.1,840,11.3,280,0,9,0.95,0.023,0.239,0.653,0,0,1.026,0.192,0.02,,,0.8,,,,0.115
1340217528,6/14/12,309,58,78,,,,,,,,,,,136,2,0.682,2,3,2,0,7,36.5248,1840,hillslope,0.1,7.64,768,12.3,270,0.92,241,0.34,0.037,0.292,0.133,0,0.128,1.189,0,,1.56,3.48,,,,,0.619
1344808407,7/12/12,17950,38,189,,,,,,,,,,,227,2,0.452,9,0,0,0,9,51.8503,822,helocrene,0.08,8.39,2488,14.3,1030,1,,,0.583,0,0,0,0.001,0.286,0.05,19.78,78.63,,34.03,,,,0.943
1345047639,6/6/09,17957,2000,300,400,,,,,,,,,,2700,3,0.749,19,5,1,0,25,36.8235,1829,helocrene,,,,,,0,216,0.2,0.745,0.431,0.037,0,0,0.773,0,511.5,833,,550,11.5,90,10,1.263
1345054894,6/5/09,14382,60,625,225,450,450,100,,,,,,,1910,6,1.562,12,7,2,0,21,36.7108,1568,helocrene,0,6.95,,16.73,,0,218,0.21,0.08,0.496,0.189,0,0.017,0.948,0,,18.88,107.75,9,16.63,,,0.912
1345072329,5/22/12,17959,824,508,,,,,,,,,,,1332,2,0.665,23,15,0,0,38,36.0248,1679,hillslope,,7.7,606,15.4,450,0,143,0.21,0.611,0.155,0,0,0,0.504,0,399.2,375.95,,37.12,1.65,,,0.86
1345133138,6/7/09,14380,36,684,25,210,10,75,,,,,,,1040,6,1.039,17,5,0,0,22,36.7276,1634,helocrene,,,,,,0,209,0.16,0.529,0.303,0,0,0,0.656,0,125.88,14.94,1.54,38.38,0.38,7.2,,0.971
1352389675,5/27/12,19144,3,124,35,,,,,,,,,,162,3,0.61,6,4,0,0,10,36.4476,,hillslope,,,,,,0,188,0.04,0.018,0.394,0,0,0.001,0.204,0,1.4,0.04,,1.28,,0.18,,0.935
1352477933,11/20/12,19145,,,,,,,,,,,,,,8,1.48,64,21,3,3,91,31.8379,1107,helocrene,0.32,7.89,1690,9.4,,1,215,0.19,0.792,0.253,0.026,0.01,0,0.704,0,117176.86,101391.79,0,39065.47,1346.06,81667.04,,1.34
1354291580,11/29/12,10591,187,297,1326,,,,,,,,,,1810,3,0.759,5,7,4,2,18,34.9045,1135,rheocrene,,7.25,534,15.3,200,0.8,209,0.16,0.04,0.499,0.608,0.152,0.003,1.095,0,7.81,57.6,7.27,,,,,0.654
1363632464,7/16/05,14285,404,242,250,,,,,,,,,,896,3,1.069,6,1,1,0,8,36.9522,2486,hillslope,,,,,,0,242,0.34,0.342,0.038,0.028,0,0.258,1.003,0,48.4,2.66,,60.74,,108.9,,1.09
1364416397,4/6/10,490,236,862,432,,,,,,,,,,1530,3,0.969,14,13,2,0,29,36.095,1011,hillslope,0.13,8.2,,17,300,0.99,79,0.56,0.534,0.434,0.06,0,0,0.92,0.011,4.72,211.53,0.71,588.59,11.96,,,0.684
1365002707,3/22/13,168,1.5,23.5,49,51.5,,,,,,,,,126,4,1.099,22,9,0,0,31,35.7688,442,hillslope,0.12,7.46,707,17.3,,0.86,358,0.99,0.282,0.395,0,0,0,0.679,0,28.15,1.59,,5.09,0.57,0.02,0.02,0.673
1368037157,9/16/04,10020,200,700,1375,375,,,,,,,,,2650,4,1.164,15,13,5,1,34,36.2772,731,rheocrene,0.47,8.2,920,13.5,,0.46,268,0.49,0.137,0.593,0.333,0.144,0,1.205,0,352.2,0.14,0.7,4.17,3.23,,1.41,0.156
1368656100,5/13/13,19233,1.5,52,99,208,,,,,,,,,361,4,0.974,9,11,6,3,29,34.4244,1318,rheocrene,,6.57,750,21.6,530,0.97,149,0.17,0.443,0.532,0.439,0.686,0,1.469,0.072,15.4,8.69,31.2,97.94,,6.51,,1.133
1372279618,6/14/13,1140,14.5,14.5,,,,,,,,,,,29,2,0.693,6,4,2,0,12,35.025244,2153,hillslope,,7.17,385,11.7,,0,351,0.95,0.048,0.202,0.11,0,0,0.991,0.003,,0.73,,0.59,,,,0.688
1372432630,6/6/13,477,39,425,250,,,,,,,,,,714,3,0.835,21,6,4,0,31,34.7796,1018,hillslope,,,,,,0.98,189,0.05,0.922,0.318,0.225,0,0.004,0.926,0,21.47,107.81,1.64,23.31,0.43,503.42,,0.751
1372694922,6/14/13,892,12,33.4,,,,,,,,,,,45,2,0.578,11,6,2,2,21,35.0252,2149,hillslope,0.14,7.42,441,12.4,,0.99,226,0.26,0.599,0.226,0.224,0.061,0,1.139,0,18.7,2.7,,5.67,0.12,,,0.838
1376540382,6/2/10,556,79,98,45,25,,,,,,,,,247,4,1.273,11,7,2,0,20,33.602,1788,rheocrene,0.06,7.28,558,21.06,363,0.96,180,0,0.161,0.021,0.035,0,0.016,1.255,0.064,0.02,0.86,,0.12,38.89,,,0.127
1378748943,8/6/13,690,92.2,302.9,,,,,,,,,,,395,2,0.543,18,3,0,0,21,36.3694,2658,helocrene,,6.41,112,8.4,,0.99,240,0.33,0.732,0.119,0,0,0.023,0.579,0.012,174.42,84.12,,9.16,21.51,,,0.967
1378932679,8/15/13,734,16,34,,,,,,,,,,,50,2,0.627,5,5,0,0,10,35.0383,1782,rheocrene,,,,,,0,227,0.26,0.119,0.335,0,0,0,0.89,0.069,3.2,,,0.34,2.08,,0.34,1.028
1379352302,8/14/13,19259,57,36.5,,,,,,,,,,,94,2,0.669,0,1,1,0,2,35.1526,2015,rheocrene,0.01,7.12,120,20.4,,0,199,0.11,0,0.022,0.063,0,0,1.025,0.054,,,,,,,,0
1381160039,8/28/13,722,75,4,20.5,55,105,4.5,25,55,,,,,344,8,1.748,16,7,1,0,24,36.5849,1900,hanging garden,4.6,8.29,558,13.4,,0.5,61,0.66,0.077,0.04,0.064,0,0,1.357,0.077,2.68,1.24,,8.69,13.9,,0.01,1.08
1381332270,8/29/13,19243,11,20.5,133,,,,,,,,,,165,3,0.612,17,2,3,0,22,36.5445,1600,rheocrene,0.05,7.89,1000,16.75,,0.49,219,0.22,0.212,0.024,0.837,0,0,0.699,0.026,4.98,5.13,0.01,19.18,2.8,2.87,,1.298
1381424360,9/12/13,13038,104,376,418,1660,,,,,,,,,2558,4,0.989,31,11,3,1,46,31.3624,1180,rheocrene,,7.37,164,20.9,,0.97,140,0.22,0.552,0.454,0.117,0.045,0,1.077,0,253.05,530.34,133.34,146.01,300.39,,49.8,1.58
1384377982,6/17/13,9909,2,244,66,635,116,180,520,,,,,,1763,7,1.544,24,5,0,0,29,35.6698,1612,rheocrene,0.08,7.68,,29.93,,0.98,289,0.61,0.091,0.119,0,0,0.031,0.978,0,129.22,9.27,3.86,5.75,10.4,,1.8,0.775
1384798586,11/13/13,19634,308,80,96,10,,,,,,,,,494,4,0.987,13,9,5,1,28,33.0745,838,hillslope,0.11,,,,,1,130,0.28,0.329,0.539,0.284,0.015,0.165,1.349,0,141.3,19.8,1.12,0.08,,0.28,,0.427
1384807180,11/14/13,13136,38,75,7.5,,,,,,,,,,121,3,0.832,7,8,3,1,19,33.0458,833,rheocrene,0.53,7.02,5297,23.41,,0.93,195,0.08,0.227,0.662,0.575,0.091,0.016,1.222,0,0,12.24,,15.01,,0.08,0,0.708
1385061716,11/20/13,14618,176,656,1520,1056,40,,,,,,,,3448,5,1.243,4,9,1,1,15,36.1847,1763,hanging garden,0,8.68,750,8.53,,0.64,294,0.63,0.02,0.09,0.012,0.005,0.002,1.024,0.003,,45.6,,22.59,,,,0.635
1385070307,11/19/13,10324,58,260,96,1124,,,,,,,,,1538,4,0.826,10,11,0,0,21,36.1899,1753,hanging garden,0,8.42,650,12.1,,0.76,4,0.98,0.109,0.17,0,0,0,0.799,0.01,,69.04,12.2,0.71,57.32,,,0.954
1386018144,10/20/13,19641,892,468,,,,,,,,,,,1360,2,0.644,25,11,0,0,36,36.4989,890,hillslope,,,,,,0.63,349,0.94,0.589,0.812,0,0,0,0.68,0,437.92,287.06,24.76,2.3,49.28,,,0.994
1387750062,6/28/10,540,31,6,38,,,,,,,,,,75,3,0.912,4,0,0,0,4,33.9244,2754,helocrene,0.09,7.87,959,8.92,51,1,260,0.44,0.462,0,0,0,0.122,0.551,0.004,34.05,,,0.58,,,,0.085
1407003706,7/1/12,18004,664,,,,,,,,,,,,664,1,0,10,9,3,3,25,36.3399,2630,hillslope,,7.32,422,7.2,420,0,245,0.36,0.83,0.242,0.21,0.16,0,1.373,0.2,378.48,39.84,,,132.8,,,0.791
1452796826,7/4/10,549,24,130,,,,,,,,,,,154,2,0.433,18,1,0,1,20,34.4835,2206,hillslope,,,,,,0.96,319,0.77,0.422,0.001,0,0.092,0,0.535,0.006,0.37,0.04,0.13,3.9,60.59,,,0.281
1461783197,7/4/10,548,4.5,22,200,,,,,,,,,,227,3,0.414,25,1,0,1,27,34.4852,2198,hillslope,,8.71,314,12.47,,0.95,299,0.66,0.695,0.044,0,0.069,0,0.651,0.034,4.89,1.37,,7.97,143.14,,,0.386
1481815592,5/22/12,18017,2216,864,,,,,,,,,,,3080,2,0.593,22,10,0,0,32,36.0237,1680,rheocrene,,7.86,823,17.2,580,0,221,0.23,0.723,0.146,0,0,0,0.454,0,1437.91,620.45,75.12,65.85,27.41,,,0.911
1500746830,5/21/11,763,0.5,5,16,,,,,,,,,,22,3,0.647,8,3,0,0,11,36.5766,1535,hillslope,0.03,7.38,1147,13.6,206,0.87,228,0.27,0.915,0.207,0,0,0,0.478,0,,0.32,,14.82,0.08,4.25,0.21,0.682
1612828796,6/28/11,379,120,80,9,,,,,,,,,,209,3,0.822,0,1,0,0,1,36.8159,1887,hanging garden,,8.11,642,11.55,143,0.07,38,0.79,0,0.12,0,0,0,0.103,0.003,,,,,,,,0
